City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Kysyl-Syr,RU,63.8986,122.7617,39.07,45,16,6.64,few clouds
346,Faanui,PF,-16.4833,-151.75,81.46,65,19,6.06,few clouds
347,Saeby,DK,57.3319,10.5225,48.96,82,30,17.69,scattered clouds
348,Soyo,AO,-6.1349,12.3689,76.66,90,54,5.66,broken clouds
349,Toma,BF,12.7667,-2.8833,81.73,54,31,5.61,scattered clouds
350,Saskylakh,RU,71.9167,114.0833,32.9,99,100,10.07,overcast clouds
351,Moscow,RU,55.7522,37.6156,52.23,65,91,7.92,overcast clouds
352,Quevedo,EC,-1.0333,-79.45,73.53,92,100,1.95,overcast clouds
353,Siniscola,IT,40.5719,9.6922,49.55,66,98,2.66,overcast clouds
354,Puerto Leguizamo,CO,-0.1934,-74.7819,72.01,100,100,2.42,overcast clouds
355,Uribia,CO,11.7139,-72.266,81.68,72,100,10.94,overcast clouds
356,Bemidji,US,47.4736,-94.8803,55.49,58,40,9.22,scattered clouds
357,Saint-Augustin,CA,51.226,-58.6502,39.9,87,86,7.72,overcast clouds
358,Srednekolymsk,RU,67.45,153.6833,29.12,79,100,8.59,overcast clouds
359,Beloha,MG,-25.1667,45.05,67.42,81,5,8.01,clear sky
360,Nalut,LY,30.3333,10.85,65.82,26,0,7.74,clear sky
361,Lovozero,RU,68.005,35.0117,46.53,61,84,4.21,broken clouds
362,Maniitsoq,GL,65.4167,-52.9,26.74,56,28,7.43,scattered clouds
363,Konskie,PL,51.1917,20.4061,51.24,81,54,8.9,broken clouds
364,Hofn,IS,64.2539,-15.2082,43.63,87,100,9.91,light rain
365,Trat,TH,12.5,102.5,89.8,74,53,8.9,broken clouds
366,Araouane,ML,18.9048,-3.5265,75.69,10,62,11.74,broken clouds
367,Oxford,GB,51.7522,-1.256,55.18,93,100,5.75,overcast clouds
368,Lompoc,US,34.6391,-120.4579,64.54,84,0,6.91,clear sky
369,Necsesti,RO,44.25,25.15,61.72,73,40,12.03,scattered clouds
370,Hervey Bay,AU,-25.2986,152.8535,75.6,76,0,4.25,clear sky
371,Bambanglipuro,ID,-7.95,110.2833,85.75,70,100,4.97,overcast clouds
372,Alghero,IT,40.5589,8.3181,51.89,82,98,3.44,overcast clouds
373,Waipawa,NZ,-41.4122,175.5153,53.02,96,100,5.35,light rain
374,Adacs,HU,47.6921,19.977,55.9,71,89,3.58,overcast clouds
375,Shalakusha,RU,62.2247,40.2539,48.67,94,100,4.43,overcast clouds
376,Maxixe,MZ,-23.8597,35.3472,64.22,94,40,4.61,scattered clouds
377,Ust-Kuyga,RU,70.0167,135.6,26.67,74,88,4.5,overcast clouds
378,Simao,CN,22.7886,100.9748,79.43,61,44,4.65,scattered clouds
379,Omboue,GA,-1.5746,9.2618,76.98,93,89,5.5,overcast clouds
380,Merauke,ID,-8.4667,140.3333,82.56,66,17,8.57,few clouds
381,Tobetsu,JP,43.2169,141.5169,67.1,36,75,11.5,broken clouds
382,Cabo San Lucas,MX,22.8909,-109.9124,81.7,55,100,9.17,overcast clouds
383,Spirit River,CA,55.7833,-118.8361,48.63,49,57,4.43,broken clouds
384,Suntar,RU,62.1444,117.6319,42.01,82,100,2.59,overcast clouds
385,Santa Ines,BR,-3.6667,-45.38,73.53,98,94,2.98,overcast clouds
386,Kijang,KR,35.2442,129.2139,69.53,49,91,9.95,overcast clouds
387,Ayacucho,PE,-13.1583,-74.2239,57.56,75,88,0.49,overcast clouds
388,Aykhal,RU,66.0,111.5,40.82,89,100,3.85,overcast clouds
389,Riberalta,BO,-10.9833,-66.1,73.85,93,57,0.98,broken clouds
390,Babrala,IN,28.2667,78.4,108.5,7,0,1.72,clear sky
391,Balikpapan,ID,-1.2675,116.8289,85.19,79,20,2.3,light rain
392,Hovd,MN,48.0056,91.6419,66.51,11,0,6.69,clear sky
393,Le Port,RE,-20.9373,55.2919,75.25,62,41,3.24,scattered clouds
394,Sabratah,LY,32.7933,12.4885,71.04,33,0,6.55,clear sky
395,Ereymentau,KZ,51.6199,73.1033,65.71,47,19,16.22,few clouds
396,Turukhansk,RU,65.8167,87.9833,66.83,43,73,11.07,broken clouds
397,Villa Carlos Paz,AR,-31.4241,-64.4978,47.48,54,100,4.0,light rain
398,Olean,US,42.0776,-78.4297,66.78,100,100,6.91,overcast clouds
399,Kismayo,SO,-0.3582,42.5454,81.86,75,86,13.87,overcast clouds
400,Najran,SA,17.4924,44.1277,75.85,12,10,8.59,clear sky
401,Aquiraz,BR,-3.9014,-38.3911,82.18,90,77,10.78,broken clouds
402,Tashla,RU,51.7716,52.7427,58.73,70,100,9.69,overcast clouds
403,Nouadhibou,MR,20.931,-17.0347,71.58,68,100,17.27,overcast clouds
404,Kokoda,PG,-8.8785,147.7407,81.84,84,92,1.28,overcast clouds
405,Mazagao,BR,-0.115,-51.2894,77.05,98,99,3.11,light rain
406,Oriximina,BR,-1.7656,-55.8661,74.68,96,100,3.44,overcast clouds
407,Doka,SD,13.5167,35.7667,87.33,39,4,13.62,clear sky
408,Manzanillo,CU,20.3433,-77.1167,75.27,81,24,0.11,few clouds
409,Sumbe,AO,-11.2061,13.8437,74.46,88,59,1.12,broken clouds
410,Chuy,UY,-33.6971,-53.4616,55.63,91,91,7.25,overcast clouds
411,Pontianak,ID,-0.0333,109.3333,89.58,70,40,4.61,scattered clouds
412,Vytegra,RU,61.0064,36.4481,39.18,95,100,5.55,overcast clouds
413,Mufumbwe,ZM,-13.6833,24.8,55.2,73,5,4.23,clear sky
414,Idah,NG,7.1065,6.7342,73.08,91,65,1.72,broken clouds
415,Palana,RU,59.1167,159.9667,43.66,73,32,6.13,scattered clouds
416,Gamba,GA,-2.65,10.0,76.42,94,94,5.37,overcast clouds
417,Souillac,MU,-20.5167,57.5167,75.58,83,40,8.05,scattered clouds
418,Salina,US,38.8403,-97.6114,75.33,38,20,11.5,few clouds
419,Poltavka,RU,54.3663,71.7632,67.26,37,53,14.83,broken clouds
420,Kirakira,SB,-10.4544,161.9205,82.51,76,68,1.07,broken clouds
421,Husavik,IS,66.0449,-17.3389,38.84,87,100,8.25,overcast clouds
422,Bihariganj,IN,25.7333,86.9833,99.0,42,2,10.2,clear sky
423,Lagoa,PT,39.05,-27.9833,58.55,65,79,28.01,light rain
424,Clacton-On-Sea,GB,51.7897,1.156,57.22,83,98,1.01,overcast clouds
425,Kupang,ID,-10.1667,123.5833,82.92,75,29,2.82,scattered clouds
426,Pilar,BR,-9.5972,-35.9567,73.33,94,39,1.63,scattered clouds
427,Boa Vista,BR,2.8197,-60.6733,78.78,78,75,9.22,broken clouds
428,Kavaratti,IN,10.5669,72.642,79.3,85,100,17.76,moderate rain
429,Uarini,BR,-2.99,-65.1083,74.05,98,100,1.81,moderate rain
430,Waingapu,ID,-9.6567,120.2641,85.84,65,7,9.1,clear sky
431,Dunedin,NZ,-45.8742,170.5036,48.79,90,71,4.0,broken clouds
432,Pisco,PE,-13.7,-76.2167,64.45,82,100,4.61,mist
433,Dingle,PH,10.9995,122.6711,88.66,61,55,6.69,broken clouds
434,Otane,NZ,-39.8833,176.6333,58.01,96,100,2.68,overcast clouds
435,Leningradskiy,RU,69.3833,178.4167,33.01,92,100,22.75,overcast clouds
436,Santa Catalina,PH,9.3337,122.8637,85.98,77,98,3.58,overcast clouds
437,Repnoye,RU,51.5921,43.1861,50.23,93,100,8.08,moderate rain
438,Ankang,CN,32.68,109.0172,63.97,60,100,1.45,overcast clouds
439,Koroni,GR,36.8,21.95,65.07,75,12,3.62,few clouds
440,Maues,BR,-3.3836,-57.7186,73.92,99,100,2.35,overcast clouds
441,Bolitoc,PH,15.7395,119.8769,86.92,70,79,5.55,broken clouds
442,Kendari,ID,-3.945,122.4989,85.57,66,75,5.75,broken clouds
443,Preston,GB,53.7667,-2.7167,58.68,81,100,1.01,overcast clouds
444,Alta Floresta,BR,-9.8756,-56.0861,74.61,77,98,2.82,overcast clouds
445,Gimli,CA,50.6336,-96.9907,48.22,71,100,4.61,overcast clouds
446,Aklera,IN,24.4167,76.5667,102.97,19,30,13.22,scattered clouds
447,Poso,ID,-1.3959,120.7524,86.7,66,94,6.15,overcast clouds
448,Eskil,TR,38.4017,33.4131,61.0,56,93,2.89,overcast clouds
449,Tilaran,CR,10.4703,-84.9671,74.32,79,88,3.36,overcast clouds
450,Kodinsk,RU,58.6881,99.1844,75.63,21,100,5.73,overcast clouds
451,Nyurba,RU,63.2842,118.3319,48.34,51,93,0.54,overcast clouds
452,Lichuan,CN,30.3,108.85,52.63,87,100,0.98,light rain
453,Buala,SB,-8.145,159.5921,82.58,74,92,1.54,overcast clouds
454,Padang,ID,-0.9492,100.3543,87.85,72,17,5.79,few clouds
455,Laplace,US,30.0666,-90.4801,82.38,80,0,0.0,clear sky
456,Saint-Felicien,CA,48.6501,-72.4491,61.3,63,75,6.91,broken clouds
457,Qrendi,MT,35.8347,14.4583,63.1,67,0,8.05,clear sky
458,Marshall,US,34.3834,-86.3333,73.38,73,40,0.0,light rain
459,Trairi,BR,-3.2778,-39.2689,77.74,87,78,9.35,broken clouds
460,Victoria,HK,22.2855,114.1577,77.38,88,100,11.99,overcast clouds
461,Antalaha,MG,-14.9003,50.2788,76.77,67,5,9.4,clear sky
462,Amursk,RU,50.2261,136.8994,50.99,62,100,2.28,light rain
463,Marquette,US,46.5333,-87.6335,60.24,84,55,8.23,broken clouds
464,Torquay,GB,50.4638,-3.5143,55.85,95,97,8.99,overcast clouds
465,Yeppoon,AU,-23.1333,150.7333,82.18,75,26,5.64,scattered clouds
466,Karpathos,GR,35.507,27.2132,64.36,82,20,18.41,few clouds
467,Kholmogory,RU,64.2229,41.656,50.31,78,99,6.38,overcast clouds
468,Mitchell,US,43.7094,-98.0298,58.98,49,0,4.61,clear sky
469,Boyolangu,ID,-8.1181,111.8935,87.06,66,94,5.28,overcast clouds
470,Lashio,MM,22.9333,97.75,81.86,67,62,3.78,broken clouds
471,Vestmannaeyjar,IS,63.4427,-20.2734,47.84,94,100,21.03,overcast clouds
472,Port Arthur,CN,38.8,121.2667,66.42,69,3,9.93,clear sky
473,Lodja,CD,-3.4833,23.4333,70.41,80,45,0.67,scattered clouds
474,Nuuk,GL,64.1835,-51.7216,23.61,86,75,4.61,broken clouds
475,Sobolevo,RU,54.4299,31.8996,46.85,92,100,10.04,light rain
476,Barao De Melgaco,BR,-16.1944,-55.9675,73.74,59,70,2.86,broken clouds
477,Bangkal,PH,6.0667,121.0667,79.2,86,100,5.48,overcast clouds
478,Pacifica,US,37.6138,-122.4869,65.61,87,20,19.57,mist
479,Praia,CV,14.9215,-23.5087,79.34,47,0,28.77,clear sky
480,Zyryanka,RU,65.75,150.85,30.85,78,98,7.56,overcast clouds
481,Puri,IN,19.8,85.85,90.12,76,57,17.56,broken clouds
482,Bulaevo,KZ,54.9056,70.4439,65.19,36,28,11.56,scattered clouds
483,College,US,64.8569,-147.8028,48.58,66,75,8.05,shower rain
484,Okha,RU,53.5739,142.9478,33.22,100,100,4.32,overcast clouds
485,Qixingtai,CN,30.4135,111.8874,69.73,43,100,7.58,overcast clouds
486,San Angelo,US,31.4638,-100.437,82.89,40,0,5.99,clear sky
487,Portland,US,45.5234,-122.6762,64.38,55,20,0.0,few clouds
488,Winnemucca,US,40.973,-117.7357,57.25,44,0,3.85,clear sky
489,Kuzhenkino,RU,57.7611,33.9508,48.11,81,97,7.47,overcast clouds
490,Pachperwa,IN,27.5167,82.65,100.29,30,0,10.98,clear sky
491,Churapcha,RU,62.0025,132.4325,40.26,58,97,7.87,overcast clouds
492,Camacha,PT,33.0833,-16.3333,62.02,82,40,10.36,scattered clouds
493,Tromso,NO,69.6496,18.957,41.38,87,75,6.91,light rain
494,Guhagar,IN,17.4842,73.1929,90.54,54,70,8.16,broken clouds
495,Zharkovskiy,RU,55.849,32.2697,45.52,94,100,6.31,overcast clouds
496,Saldanha,ZA,-33.0117,17.9442,48.25,78,0,8.34,clear sky
497,Dossor,KZ,47.5272,52.9811,67.51,54,100,17.67,overcast clouds
498,Bay Roberts,CA,47.5999,-53.2648,32.5,90,5,1.01,clear sky
499,Eidfjord,NO,60.4675,7.0719,44.31,100,100,3.56,overcast clouds
500,Sukumo,JP,32.9333,132.7333,65.37,62,99,4.41,light rain
501,Nanga Eboko,CM,4.6833,12.3667,68.05,99,87,0.87,overcast clouds
502,Halvad,IN,23.0167,71.1833,97.81,30,0,13.53,clear sky
503,Flinders,AU,-34.5833,150.8552,71.19,90,97,5.99,light rain
504,Dargaville,NZ,-35.9333,173.8833,64.06,84,77,10.27,broken clouds
505,Komsomolskiy,UZ,40.4272,71.7189,65.12,72,40,2.3,light rain
506,Birjand,IR,32.8663,59.2211,61.27,29,0,0.0,clear sky
507,Derzhavinsk,KZ,51.1,66.3167,64.83,46,85,13.62,overcast clouds
508,Stornoway,GB,58.2093,-6.3865,44.56,94,100,1.14,overcast clouds
509,Jinchang,CN,38.4953,102.1739,59.2,16,0,9.55,clear sky
510,Champerico,GT,14.3,-91.9167,84.25,72,44,6.96,scattered clouds
511,Naduvattam,IN,11.4833,76.5667,64.38,85,98,2.55,overcast clouds
512,Buin,CL,-33.7333,-70.75,66.11,48,25,3.51,scattered clouds
513,Mingaora,PK,34.7758,72.3625,93.33,12,98,8.66,overcast clouds
514,Vao,NC,-22.6667,167.4833,73.89,71,23,13.0,few clouds
515,Shouguang,CN,36.88,118.7375,77.65,17,1,11.01,clear sky
516,Staryy Nadym,RU,65.6118,72.6842,47.05,93,94,7.94,overcast clouds
517,Gizo,SB,-8.103,156.8419,83.26,71,41,1.32,scattered clouds
518,Rouvroy,FR,50.3925,2.904,55.9,85,95,5.79,overcast clouds
519,Coacoyul,MX,17.8058,-99.11,69.1,70,51,4.52,broken clouds
520,Tobermory,CA,45.2501,-81.6665,42.46,100,99,7.67,overcast clouds
521,Tagusao,PH,9.1924,117.8141,86.07,69,44,0.98,scattered clouds
522,Watsa,CD,3.0372,29.5355,65.97,90,99,1.79,light rain
523,Verkhovazhye,RU,60.7472,42.0465,46.62,94,100,4.97,light rain
524,Tiarei,PF,-17.5333,-149.3333,80.62,71,9,7.99,clear sky
525,Loreto,MX,22.2667,-101.9667,67.73,44,91,14.18,overcast clouds
526,Payo,ID,-3.7508,103.6372,92.14,52,29,3.96,scattered clouds
527,Lerwick,GB,60.1545,-1.1494,48.2,84,100,5.77,overcast clouds
528,Paita,PE,-5.0892,-81.1144,66.67,80,38,9.57,scattered clouds
529,Cap-Aux-Meules,CA,47.3821,-61.8597,37.42,100,16,3.44,few clouds
530,Broome,US,42.2506,-75.833,65.01,91,100,5.75,overcast clouds
531,Noumea,NC,-22.2763,166.4572,82.0,99,36,10.63,scattered clouds
532,Kruisfontein,ZA,-34.0033,24.7314,50.27,86,0,5.95,clear sky
533,Qaqortoq,GL,60.7167,-46.0333,31.69,77,100,4.05,overcast clouds
534,Sotouboua,TG,8.5667,0.9833,72.39,93,22,1.66,few clouds
535,Beisfjord,NO,68.3751,17.5988,41.05,92,84,6.11,broken clouds
536,Sal Rei,CV,16.1833,-22.9167,71.78,87,100,17.83,overcast clouds
537,San Jose,US,37.3394,-121.895,69.58,64,20,9.22,few clouds
538,Warrnambool,AU,-38.3833,142.4833,63.81,57,31,23.89,scattered clouds
539,Svetlogorsk,BY,52.6333,29.7333,49.75,82,94,13.35,overcast clouds
540,Sangar,RU,63.9242,127.4739,38.23,49,59,2.98,broken clouds
541,Stykkisholmur,IS,65.0757,-22.7297,41.52,89,100,8.05,overcast clouds
542,Saint-Joseph,RE,-21.3667,55.6167,71.98,81,45,10.18,light rain
543,Hailey,US,43.5196,-114.3153,51.66,61,0,7.0,clear sky
544,Lakes Entrance,AU,-37.8811,147.981,74.16,58,1,1.12,clear sky
545,Kharp,RU,66.8014,65.8081,45.12,92,95,8.95,overcast clouds
546,Coxim,BR,-18.5067,-54.76,74.64,58,88,2.55,overcast clouds
547,Laguna,US,38.421,-121.4238,79.39,43,0,3.44,clear sky
548,Tura,IN,25.5198,90.2201,81.18,84,84,7.0,broken clouds
549,Manga,BF,11.6636,-1.0731,83.37,56,41,7.07,scattered clouds
550,Yatou,CN,37.15,122.3833,67.8,32,18,6.89,few clouds
551,Abu Samrah,SY,35.3029,37.1841,79.29,28,93,18.77,overcast clouds
552,Vanavara,RU,60.34,102.2797,71.38,24,66,3.02,broken clouds
553,Jaguariaiva,BR,-24.2511,-49.7058,57.36,98,100,2.3,light rain
554,Lienz,AT,46.8289,12.769,56.73,86,43,2.06,scattered clouds
555,Kokkola,FI,63.8385,23.1307,42.04,86,0,7.0,clear sky
556,Bundaberg,AU,-24.85,152.35,76.48,78,13,6.35,few clouds
557,Belmonte,BR,-15.8631,-38.8828,74.46,85,100,10.36,overcast clouds
558,Tendukheda,IN,23.4,79.55,105.33,15,66,9.53,broken clouds
559,Sahuaripa,MX,29.05,-109.2333,78.71,6,62,6.76,broken clouds
560,Faya,SA,18.3851,42.4509,66.31,14,0,9.8,clear sky
561,Makat,KZ,47.6469,53.3463,67.5,53,100,17.22,overcast clouds
562,Matay,EG,28.419,30.7792,69.55,43,17,18.12,few clouds
563,Niamey,NE,13.5137,2.1098,89.89,45,0,10.36,clear sky
564,Larsnes,NO,62.2028,5.5773,48.45,90,100,1.3,overcast clouds
565,Dicabisagan,PH,17.0818,122.4157,87.03,70,80,10.42,broken clouds
566,Buique,BR,-8.6231,-37.1558,63.32,98,54,3.51,broken clouds
567,Camargo,MX,27.6667,-105.1667,80.94,15,20,9.53,few clouds
568,Tocopilla,CL,-22.092,-70.1979,62.4,69,4,3.13,clear sky
569,Port Hedland,AU,-20.3167,118.5667,84.25,30,75,13.8,broken clouds
570,Pangody,RU,65.85,74.4859,45.43,95,100,7.65,light rain
571,Rawson,AR,-43.3002,-65.1023,49.28,58,0,21.5,clear sky
572,Wodonga,AU,-36.1167,146.8833,68.11,100,75,7.43,broken clouds
573,Birao,CF,10.2849,22.7882,78.76,63,100,5.03,overcast clouds
574,Kargasok,RU,59.0556,80.8572,74.82,34,94,9.71,overcast clouds
575,Palmer,US,42.1584,-72.3287,67.5,87,100,3.44,overcast clouds
576,Fuerte Olimpo,PY,-21.0415,-57.8738,68.79,99,71,3.78,broken clouds
577,Kasongo-Lunda,CD,-6.4667,16.8167,68.47,96,55,0.51,broken clouds
578,Horki,BY,54.2861,30.9842,46.36,96,100,10.71,overcast clouds
579,Riyadh,SA,24.6877,46.7219,75.34,11,0,18.92,clear sky
580,Podor,MR,16.6527,-14.9587,86.65,13,1,5.91,clear sky
581,Erdenet,MN,49.0333,104.0833,64.04,15,21,7.47,few clouds
582,La Ronge,CA,55.1001,-105.2842,37.65,87,100,11.5,overcast clouds
583,Pinyug,RU,60.251,47.7842,42.75,96,100,3.36,light rain
584,Kahama,TZ,-3.8333,32.6,66.65,68,93,4.38,overcast clouds
585,Jalu,LY,29.0331,21.5482,67.14,48,0,7.99,clear sky
586,Luba,GQ,3.4568,8.5547,76.89,84,99,3.83,light rain
587,Chunoyar,RU,57.4467,97.3217,78.42,21,71,5.19,broken clouds
588,Luau,AO,-10.7073,22.2247,57.6,65,5,3.76,clear sky
589,Kutum,SD,14.2,24.6667,78.22,43,86,8.03,light rain
590,Neiafu,TO,-18.65,-173.9833,77.68,65,40,5.75,scattered clouds
591,Sola,VU,-13.8833,167.55,79.83,73,83,15.23,broken clouds
592,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,55.69,93,81,7.2,broken clouds
593,Naze,JP,28.3667,129.4833,65.32,78,100,17.18,overcast clouds
594,Tshane,BW,-24.0196,21.8684,57.63,37,0,7.25,clear sky
595,Negara,ID,-8.3151,114.6025,86.76,62,16,3.62,few clouds
596,Zhongxing,CN,33.7039,118.6792,72.05,20,93,6.29,overcast clouds
597,Finschhafen,PG,-6.6024,147.8681,85.06,71,86,4.92,overcast clouds
598,Jacksonville,US,30.3322,-81.6556,75.2,89,75,6.91,broken clouds
599,Yumen,CN,40.2833,97.2,67.33,8,0,14.67,clear sky
600,Maine-Soroa,NE,13.2114,12.0241,78.37,16,43,9.75,scattered clouds
601,Paamiut,GL,61.994,-49.6678,27.01,71,80,11.9,broken clouds
602,Yazman,PK,29.1212,71.7446,112.98,5,0,19.69,clear sky
603,Newport,GB,51.5877,-2.9984,52.52,91,99,10.38,overcast clouds
604,Votice,CZ,49.6401,14.6381,56.25,84,12,0.89,few clouds
605,Harrisonburg,US,38.4496,-78.8689,60.8,84,100,0.0,overcast clouds
606,Raiganj,IN,25.6167,88.1167,93.2,54,50,7.63,scattered clouds
607,Mehamn,NO,71.0357,27.8492,37.31,86,100,6.38,overcast clouds
608,Sukabumi,ID,-6.9181,106.9267,83.5,70,87,1.14,overcast clouds
609,Bandikui,IN,27.05,76.5667,110.26,11,0,12.24,clear sky
610,Malyye Derbety,RU,47.9547,44.6808,56.73,87,99,13.18,light rain
611,Mayo,US,38.8876,-76.5119,66.72,97,100,0.0,mist
612,Abu Dhabi,AE,24.4667,54.3667,78.82,55,0,2.3,clear sky
613,Estelle,US,29.8458,-90.1067,82.4,78,0,3.44,clear sky
614,Vilshofen,DE,48.6333,13.1833,56.84,82,25,2.42,scattered clouds
615,Sarkand,KZ,45.41,79.9186,57.83,84,100,6.73,light rain
616,Bantou,CN,26.2151,117.4893,63.46,97,100,2.48,overcast clouds
617,Dashitou,CN,43.3067,128.5114,60.66,29,27,15.79,scattered clouds
618,Vagay,RU,57.9375,69.0217,61.95,45,61,10.54,broken clouds
619,Carbonia,IT,39.1672,8.5222,52.75,53,83,4.36,broken clouds
620,San Andres,CO,12.5847,-81.7006,80.62,83,100,4.61,overcast clouds
621,Sundby,DK,54.864,11.793,49.05,90,12,9.93,few clouds
622,Tinskoy,RU,56.1525,96.9161,79.39,18,92,6.33,overcast clouds
623,Olinda,BR,-8.0089,-34.8553,82.13,74,75,10.36,broken clouds
624,Rio Cuarto,AR,-33.1307,-64.3499,44.47,87,100,1.68,light rain
625,Ilorin,NG,8.5,4.55,77.36,94,0,4.61,clear sky
626,Phalombe,MW,-15.8064,35.6507,61.93,81,1,1.92,clear sky
627,Bolivar,US,37.6145,-93.4105,70.56,78,99,7.96,overcast clouds
628,Medowie,AU,-32.7333,151.8667,73.38,84,75,8.05,light rain
629,Yabelo,ET,4.8833,38.0833,61.23,76,71,11.03,broken clouds
630,Waverly,US,42.7392,-84.6208,64.33,87,0,4.61,clear sky
631,Salem,IN,11.65,78.1667,79.0,89,40,3.44,haze
632,Pindamonhangaba,BR,-22.9239,-45.4617,60.37,93,97,2.89,overcast clouds
633,Rocha,UY,-34.4833,-54.3333,54.5,85,95,7.49,overcast clouds
634,Westerland,DE,54.9079,8.3033,50.02,93,75,3.44,broken clouds
635,Xushan,CN,30.1764,121.2457,64.33,66,100,3.83,overcast clouds
636,Bubaque,GW,11.2833,-15.8333,78.17,81,16,8.68,few clouds
637,Praxedis Guerrero,MX,31.3667,-106.0167,72.54,8,0,1.01,clear sky
638,Myaundzha,RU,63.0494,147.1858,33.13,99,100,4.09,light snow
639,Meadow Lake,US,34.8014,-106.5436,73.06,32,0,3.0,clear sky
640,Gold Coast,AU,-28.0,153.4333,79.9,93,100,9.22,overcast clouds
641,Xingyi,CN,24.1877,102.817,60.71,85,100,4.9,overcast clouds
642,Nizhniy Kuranakh,RU,58.8353,125.4869,39.76,63,99,7.47,light rain
643,Ndele,CF,8.4109,20.6473,73.04,88,100,2.8,overcast clouds
644,Aden,YE,12.7794,45.0367,90.21,43,5,8.32,clear sky
645,Magadan,RU,59.5667,150.8,37.83,94,100,26.96,light rain
646,Santa Maria,BR,-29.6842,-53.8069,58.66,98,100,2.39,overcast clouds
647,Paoua,CF,7.2427,16.4406,68.59,93,98,4.92,light rain
648,Jeremie,HT,18.65,-74.1167,78.39,76,92,5.44,overcast clouds
649,Behbahan,IR,30.5959,50.2417,85.82,14,0,7.31,clear sky
650,Tiznit,MA,29.5833,-9.5,62.89,72,28,2.33,scattered clouds
651,Pakxan,LA,18.3778,103.6601,87.75,69,87,3.47,overcast clouds
652,Veseloyarsk,RU,51.2836,81.1056,58.93,86,100,12.28,moderate rain
653,Coruripe,BR,-10.1256,-36.1756,75.9,88,43,5.68,scattered clouds
654,Barabash,RU,43.2,131.4833,67.01,25,38,10.94,scattered clouds
655,Socond,RO,47.5667,22.95,54.5,85,20,1.14,few clouds
656,Formosa,AR,-26.1775,-58.1781,58.98,94,0,4.61,clear sky
657,Clinton,US,42.587,-82.9199,68.9,83,0,3.44,clear sky
658,Puerto Escondido,MX,15.85,-97.0667,83.23,76,79,7.63,broken clouds
659,Pareora,NZ,-44.4871,171.2132,52.18,97,100,4.05,overcast clouds
660,Massena,US,44.9281,-74.8919,66.76,94,20,4.61,few clouds
661,Bayan,CN,46.0833,127.4,62.42,30,89,15.14,overcast clouds
662,Parnamirim,BR,-5.9156,-35.2628,76.89,94,40,4.61,scattered clouds
663,Kemi,FI,65.8596,24.8228,42.57,87,100,4.61,light rain
664,Boden,SE,65.8252,21.6886,42.8,69,51,6.89,broken clouds
665,Xianyang,CN,34.3378,108.7026,67.24,52,0,4.47,clear sky
666,Deputatskiy,RU,69.3,139.9,21.36,84,100,11.18,overcast clouds
667,Ambikapur,IN,23.1167,83.2,104.83,19,27,15.73,scattered clouds
668,Domoni,KM,-12.2569,44.5319,80.53,73,3,10.58,clear sky
669,Shumskiy,RU,54.8318,99.1328,77.04,15,17,7.52,few clouds
670,Tahe,CN,52.3333,124.7333,52.41,15,17,14.38,few clouds
671,Bulgan,MN,48.8125,103.5347,66.54,13,12,9.15,few clouds
672,Saryozek,KZ,44.3583,77.9753,55.36,87,100,6.76,light rain
673,Acarau,BR,-2.8856,-40.12,77.83,88,55,11.65,broken clouds
674,Andenes,NO,69.3143,16.1194,42.78,81,74,10.36,light rain
675,Mabaruma,GY,8.2,-59.7833,73.17,97,94,1.83,overcast clouds
676,Grand Gaube,MU,-20.0064,57.6608,78.39,71,2,5.99,clear sky
677,Porosozero,RU,62.7191,32.727,46.49,80,100,6.31,overcast clouds
678,Kanigoro,ID,-8.13,112.219,87.35,63,99,6.4,overcast clouds
679,Fenyi,CN,27.8112,114.6681,57.76,93,100,2.91,overcast clouds
680,Sisimiut,GL,66.9395,-53.6735,23.29,73,9,8.43,clear sky
681,Kajaani,FI,64.2273,27.7285,42.85,87,75,8.05,broken clouds
682,Marzuq,YE,14.4,46.4667,79.77,14,3,1.97,clear sky
683,Qostanay,KZ,53.1667,63.5833,62.89,48,0,13.42,clear sky
684,Novikovo,RU,51.1537,37.8879,50.38,85,50,10.63,scattered clouds
685,Xenia,US,39.6848,-83.9296,64.15,93,0,0.0,clear sky
686,Malartic,CA,48.1335,-78.1328,64.51,94,78,7.25,broken clouds
687,Monticello,US,45.3055,-93.7941,58.95,66,40,4.61,scattered clouds
688,Seka,TH,17.9285,103.9552,97.25,56,62,5.3,broken clouds
689,Seoul,KR,37.5683,126.9778,70.99,20,20,11.5,few clouds
690,Thayetmyo,MM,19.3167,95.1833,99.3,38,8,7.36,clear sky
691,Bitung,ID,1.4451,125.1824,92.25,81,100,6.31,overcast clouds
692,Odessa,UA,46.4775,30.7326,59.25,65,36,12.62,scattered clouds
693,Zyryanovsk,KZ,49.7386,84.2719,71.64,34,100,5.59,light rain
694,Madimba,TZ,-10.4,40.3333,72.72,94,20,14.97,few clouds
695,Narasannapeta,IN,18.4167,84.05,92.08,60,36,12.66,scattered clouds
696,Myitkyina,MM,25.3833,97.4,75.94,93,100,1.54,overcast clouds
697,Osakarovka,KZ,50.565,72.5692,62.42,46,54,15.93,broken clouds
698,Nova Olinda Do Norte,BR,-3.8881,-59.0942,73.99,99,100,1.63,overcast clouds
